 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
13.79 
1563251921.43
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  42	  69	  44	  67	
 204.8	  84	 133	  79	 131	  83	 137	  87	 134	
 409.6	 167	 266	 158	 261	 165	 274	 174	 267	
 819.2	 334	 532	 316	 521	 330	 548	 348	 535	
1638.4	 668	1061	 630	1040	 658	1093	 695	1068	
3276.8	1332	2118	1257	2076	1313	2181	1386	2130	
