 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.61 
1564437126.04
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  23	  34	
 102.4	  42	  68	  40	  66	  42	  70	  45	  68	
 204.8	  85	 135	  80	 133	  84	 140	  89	 137	
 409.6	 168	 270	 159	 264	 167	 279	 177	 273	
 819.2	 336	 538	 317	 528	 333	 556	 353	 544	
1638.4	 670	1075	 633	1054	 665	1111	 704	1086	
3276.8	1339	2147	1263	2105	1328	2219	1407	2170	
