 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.47 
1564899098.45
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  83	 128	  80	 126	  79	 133	  84	 126	
 409.6	 166	 257	 159	 252	 157	 266	 168	 252	
 819.2	 330	 512	 317	 503	 314	 531	 334	 503	
1638.4	 659	1023	 633	1003	 626	1059	 667	1003	
3276.8	1315	2041	1262	2003	1250	2114	1330	2001	
