 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.33 
1562509840.96
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  66	  42	  65	
 204.8	  79	 128	  74	 126	  76	 131	  83	 129	
 409.6	 157	 256	 147	 250	 150	 261	 165	 258	
 819.2	 313	 511	 294	 500	 300	 521	 329	 515	
1638.4	 625	1023	 589	1000	 601	1041	 659	1030	
3276.8	1250	2045	1177	2000	1201	2084	1316	2061	
