 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.10 
1554541800.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  67	  44	  66	
 204.8	  84	 132	  80	 129	  81	 134	  88	 132	
 409.6	 166	 262	 158	 256	 161	 267	 174	 263	
 819.2	 332	 525	 317	 512	 322	 535	 349	 527	
1638.4	 663	1048	 633	1024	 642	1070	 697	1052	
3276.8	1323	2092	1262	2042	1281	2133	1391	2097	
