 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.26 
1566422994.07
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  43	  67	
 204.8	  82	 133	  77	 130	  82	 137	  87	 134	
 409.6	 163	 265	 154	 260	 163	 273	 172	 267	
 819.2	 326	 529	 308	 518	 325	 546	 344	 533	
1638.4	 651	1055	 614	1035	 648	1089	 687	1064	
3276.8	1299	2107	1225	2066	1294	2175	1371	2124	
