 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.40 
1554478092.54
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 258	 162	 269	 176	 265	
 819.2	 333	 526	 318	 514	 323	 537	 350	 528	
1638.4	 663	1047	 632	1023	 642	1069	 696	1051	
3276.8	1330	2103	1269	2054	1289	2147	1400	2112	
