 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.78 
1554429868.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  42	  65	  40	  64	  39	  66	  43	  66	
 204.8	  83	 130	  79	 128	  78	 132	  86	 132	
 409.6	 165	 260	 158	 255	 155	 264	 172	 263	
 819.2	 328	 519	 315	 510	 310	 527	 344	 525	
1638.4	 656	1035	 629	1018	 619	1052	 687	1047	
3276.8	1311	2070	1256	2036	1238	2103	1373	2093	
