 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.70 
1562517722.66
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 133	
 409.6	 162	 265	 152	 257	 160	 272	 173	 266	
 819.2	 322	 529	 304	 513	 319	 542	 345	 531	
1638.4	 644	1057	 607	1026	 637	1083	 690	1062	
3276.8	1289	2115	1215	2053	1276	2169	1380	2126	
