 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.16 
1563222122.05
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  18	  11	  17	
  51.2	  21	  34	  19	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 162	 266	 152	 258	 161	 273	 173	 268	
 819.2	 322	 530	 303	 515	 320	 545	 346	 534	
1638.4	 643	1061	 606	1029	 640	1090	 690	1067	
3276.8	1281	2113	1207	2049	1273	2169	1374	2123	
