 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.31 
1554718611.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  33	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  84	 131	  80	 129	  79	 134	  87	 133	
 409.6	 166	 262	 159	 257	 157	 266	 174	 265	
 819.2	 332	 522	 318	 514	 314	 531	 347	 529	
1638.4	 662	1044	 634	1026	 626	1061	 694	1056	
3276.8	1322	2083	1266	2049	1250	2119	1384	2108	
