 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.93 
1561737700.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  38	  63	  38	  66	  42	  65	
 204.8	  79	 128	  74	 126	  76	 131	  83	 129	
 409.6	 157	 256	 148	 250	 151	 261	 166	 258	
 819.2	 314	 511	 296	 500	 302	 521	 330	 515	
1638.4	 625	1020	 590	 997	 601	1039	 658	1027	
3276.8	1250	2039	1179	1992	1201	2077	1315	2052	
