 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557587015.01
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  88	 133	
 409.6	 166	 264	 157	 257	 162	 270	 175	 265	
 819.2	 330	 525	 313	 511	 322	 537	 346	 527	
1638.4	 661	1053	 626	1024	 645	1077	 694	1056	
3276.8	1318	2100	1248	2042	1286	2148	1385	2107	
