 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.27 
1564587052.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  75	 128	  79	 135	  86	 132	
 409.6	 158	 263	 149	 255	 158	 269	 171	 264	
 819.2	 316	 525	 297	 509	 315	 538	 341	 528	
1638.4	 630	1048	 593	1016	 628	1075	 680	1053	
3276.8	1259	2093	1184	2030	1254	2147	1357	2103	
