 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.71 
1563394726.09
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  31	  19	  33	  21	  32	
 102.4	  39	  64	  37	  62	  38	  65	  41	  64	
 204.8	  78	 127	  73	 124	  75	 130	  82	 128	
 409.6	 154	 254	 145	 248	 149	 259	 163	 256	
 819.2	 308	 507	 289	 495	 297	 517	 325	 510	
1638.4	 615	1013	 576	 989	 593	1032	 649	1019	
3276.8	1227	2024	1151	1977	1185	2061	1296	2035	
