 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.62 
1565523158.4
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 157	 263	 148	 255	 157	 269	 170	 264	
 819.2	 313	 522	 294	 506	 312	 535	 338	 524	
1638.4	 625	1042	 587	1011	 623	1069	 674	1047	
3276.8	1250	2087	1174	2023	1248	2139	1350	2096	
