 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.63 
1557458233.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  35	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 166	 264	 157	 256	 162	 270	 174	 264	
 819.2	 330	 526	 313	 511	 322	 538	 347	 527	
1638.4	 660	1051	 625	1022	 643	1075	 693	1054	
3276.8	1319	2102	1251	2044	1287	2150	1386	2109	
