 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.78 
1556451574.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  65	  40	  64	  40	  67	  43	  66	
 204.8	  83	 130	  79	 128	  79	 133	  86	 132	
 409.6	 165	 261	 158	 256	 157	 265	 172	 263	
 819.2	 330	 521	 315	 511	 314	 531	 344	 526	
1638.4	 658	1039	 628	1019	 625	1058	 685	1049	
3276.8	1315	2076	1253	2036	1249	2115	1368	2096	
