 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
7.08 
1563522933.9
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  21	  32	  20	  34	  21	  32	
 102.4	  42	  65	  41	  64	  40	  67	  42	  63	
 204.8	  84	 129	  81	 127	  79	 134	  84	 127	
 409.6	 168	 258	 161	 253	 159	 267	 169	 253	
 819.2	 334	 515	 321	 505	 316	 533	 337	 505	
1638.4	 668	1028	 640	1010	 632	1064	 673	1008	
3276.8	1332	2051	1278	2015	1260	2123	1341	2011	
