 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.98 
1560181818.44
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  66	  42	  65	
 204.8	  80	 128	  76	 125	  76	 130	  83	 129	
 409.6	 159	 256	 151	 251	 152	 261	 166	 258	
 819.2	 318	 511	 300	 500	 303	 520	 331	 514	
1638.4	 635	1021	 600	 999	 606	1039	 661	1026	
3276.8	1267	2038	1196	1993	1208	2073	1319	2048	
