 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.93 
1563818807.03
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  31	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  64	
 204.8	  77	 128	  73	 125	  75	 130	  82	 128	
 409.6	 154	 254	 145	 248	 149	 259	 163	 256	
 819.2	 308	 507	 288	 495	 297	 517	 325	 510	
1638.4	 614	1014	 576	 990	 593	1033	 649	1020	
3276.8	1226	2023	1149	1976	1184	2061	1295	2035	
