 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
28.79 
1554214199.22
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  19	  33	  22	  33	
 102.4	  41	  65	  39	  64	  39	  66	  43	  66	
 204.8	  81	 129	  78	 128	  77	 131	  86	 131	
 409.6	 162	 258	 156	 254	 153	 262	 171	 261	
 819.2	 323	 515	 312	 508	 304	 522	 340	 520	
1638.4	 645	1029	 622	1015	 608	1043	 679	1039	
3276.8	1289	2057	1243	2027	1214	2083	1356	2076	
