 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.78 
1557981129.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  39	  64	  41	  68	  44	  66	
 204.8	  83	 132	  78	 128	  81	 135	  87	 133	
 409.6	 165	 263	 156	 255	 161	 269	 173	 264	
 819.2	 328	 524	 311	 510	 321	 536	 345	 526	
1638.4	 656	1047	 620	1018	 641	1071	 689	1050	
3276.8	1312	2095	1242	2037	1282	2143	1380	2102	
