 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.39 
1564686663.86
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  39	  64	  36	  62	  38	  65	  41	  64	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 154	 255	 143	 249	 149	 260	 163	 257	
 819.2	 306	 508	 286	 496	 297	 518	 325	 512	
1638.4	 612	1016	 572	 992	 594	1037	 650	1024	
3276.8	1221	2030	1141	1981	1186	2070	1297	2045	
