 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.88 
1554698673.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  64	  41	  67	  44	  66	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 167	 263	 159	 257	 161	 268	 175	 264	
 819.2	 333	 526	 318	 514	 323	 537	 350	 528	
1638.4	 663	1047	 632	1023	 642	1068	 696	1051	
3276.8	1322	2090	1261	2041	1280	2131	1390	2096	
