 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.87 
1563604246.81
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  73	 125	  75	 130	  82	 129	
 409.6	 155	 255	 145	 249	 149	 260	 163	 256	
 819.2	 308	 509	 289	 497	 298	 519	 326	 513	
1638.4	 615	1015	 576	 992	 594	1035	 650	1022	
3276.8	1226	2026	1150	1978	1185	2064	1296	2038	
