 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.14 
1560787210.2
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  68	  43	  64	
 204.8	  86	 131	  83	 129	  81	 135	  87	 129	
 409.6	 171	 260	 164	 256	 161	 269	 172	 256	
 819.2	 341	 520	 328	 512	 321	 538	 344	 512	
1638.4	 680	1036	 654	1021	 640	1072	 686	1021	
3276.8	1357	2070	1306	2040	1278	2141	1369	2038	
