 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.39 
1563969935.93
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  84	 129	  80	 126	  79	 133	  84	 126	
 409.6	 166	 256	 160	 252	 158	 265	 168	 252	
 819.2	 332	 512	 319	 503	 315	 530	 335	 503	
1638.4	 662	1022	 636	1004	 627	1058	 667	1002	
3276.8	1324	2044	1271	2007	1254	2115	1335	2004	
