 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
33.30 
1557959934.86
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  41	  65	  39	  64	  39	  67	  43	  66	
 204.8	  82	 130	  78	 128	  78	 133	  86	 132	
 409.6	 164	 261	 156	 255	 156	 266	 171	 264	
 819.2	 328	 521	 311	 510	 312	 531	 342	 527	
1638.4	 653	1039	 620	1018	 623	1059	 682	1050	
3276.8	1307	2079	1241	2038	1247	2120	1365	2102	
