 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.42 
1563780406.74
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  73	 125	  75	 130	  82	 128	
 409.6	 155	 255	 145	 249	 149	 259	 163	 256	
 819.2	 308	 508	 289	 496	 298	 518	 326	 512	
1638.4	 615	1015	 577	 991	 594	1034	 650	1022	
3276.8	1230	2030	1154	1982	1188	2068	1300	2043	
