 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
7.41 
1560381330.63
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 130	  82	 128	  80	 134	  86	 128	
 409.6	 171	 260	 164	 256	 160	 268	 172	 256	
 819.2	 340	 518	 327	 510	 320	 535	 343	 510	
1638.4	 677	1032	 652	1018	 637	1066	 684	1016	
3276.8	1354	2063	1302	2034	1273	2131	1366	2030	
