 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557359427.08
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 166	 264	 157	 256	 162	 270	 174	 265	
 819.2	 332	 528	 315	 513	 324	 540	 349	 530	
1638.4	 662	1054	 628	1025	 646	1079	 696	1058	
3276.8	1323	2107	1256	2050	1292	2156	1391	2116	
