 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.63 
1554658585.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  42	  66	  40	  65	  39	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 133	  87	 132	
 409.6	 166	 261	 159	 257	 157	 265	 173	 264	
 819.2	 331	 521	 317	 513	 313	 530	 346	 527	
1638.4	 660	1040	 632	1023	 623	1057	 690	1052	
3276.8	1317	2076	1261	2041	1245	2110	1378	2099	
