 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.15 
1560889959.47
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  16	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 154	 258	 161	 273	 174	 267	
 819.2	 327	 532	 309	 516	 323	 545	 348	 534	
1638.4	 653	1062	 616	1030	 644	1089	 695	1067	
3276.8	1305	2123	1232	2060	1288	2179	1389	2134	
