 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.16 
1565165657.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  24	  36	
 102.4	  44	  69	  42	  68	  43	  72	  46	  70	
 204.8	  87	 138	  83	 135	  86	 143	  92	 140	
 409.6	 174	 276	 165	 270	 171	 285	 185	 280	
 819.2	 347	 551	 330	 539	 341	 569	 368	 560	
1638.4	 693	1100	 658	1076	 679	1135	 734	1115	
3276.8	1383	2196	1314	2148	1355	2267	1465	2227	
