 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.94 
1558206576.68
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  41	  65	  39	  64	  39	  67	  43	  66	
 204.8	  82	 131	  78	 128	  78	 133	  86	 132	
 409.6	 164	 260	 156	 255	 156	 266	 171	 263	
 819.2	 327	 520	 310	 510	 311	 530	 341	 526	
1638.4	 653	1040	 620	1019	 622	1060	 682	1051	
3276.8	1303	2076	1238	2035	1243	2117	1362	2099	
