 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.52 
1561785744.9
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  20	  33	  21	  35	  22	  34	
 102.4	  43	  67	  40	  66	  42	  69	  44	  68	
 204.8	  85	 134	  80	 131	  83	 138	  88	 135	
 409.6	 169	 267	 160	 262	 167	 276	 176	 270	
 819.2	 338	 534	 320	 524	 333	 551	 352	 539	
1638.4	 675	1067	 638	1047	 664	1100	 702	1075	
3276.8	1348	2133	1275	2092	1326	2198	1403	2149	
