 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.50 
1564065745.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  79	 135	  86	 132	
 409.6	 159	 263	 149	 255	 158	 270	 171	 264	
 819.2	 318	 527	 300	 511	 317	 541	 343	 530	
1638.4	 634	1052	 597	1020	 632	1080	 683	1058	
3276.8	1267	2104	1194	2040	1265	2159	1367	2115	
