 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.54 
1562394579.59
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   9	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  37	  63	  38	  66	  42	  65	
 204.8	  79	 128	  74	 126	  76	 131	  83	 129	
 409.6	 157	 256	 148	 251	 151	 261	 165	 258	
 819.2	 312	 511	 294	 499	 300	 520	 329	 514	
1638.4	 623	1020	 587	 997	 599	1038	 657	1027	
3276.8	1246	2038	1172	1992	1197	2076	1311	2052	
