 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.42 
1566391411.07
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 158	 263	 148	 255	 158	 270	 170	 265	
 819.2	 315	 527	 296	 510	 315	 541	 341	 530	
1638.4	 628	1051	 590	1018	 629	1078	 679	1057	
3276.8	1253	2098	1177	2033	1255	2153	1356	2109	
