 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.39 
1562387226.27
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  68	  43	  64	
 204.8	  85	 130	  81	 128	  80	 134	  86	 128	
 409.6	 169	 259	 162	 255	 160	 269	 171	 255	
 819.2	 338	 518	 324	 509	 319	 536	 341	 509	
1638.4	 673	1032	 646	1015	 636	1069	 679	1014	
3276.8	1345	2062	1291	2028	1270	2135	1356	2026	
