 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.42 
1565339691.29
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 158	 263	 148	 255	 157	 270	 170	 264	
 819.2	 315	 525	 295	 509	 314	 539	 340	 528	
1638.4	 628	1048	 590	1016	 627	1075	 678	1053	
3276.8	1254	2093	1177	2030	1253	2148	1354	2103	
