 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1562050014.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  82	 133	  77	 129	  81	 137	  87	 134	
 409.6	 163	 266	 153	 258	 161	 272	 174	 267	
 819.2	 324	 530	 305	 514	 320	 543	 346	 532	
1638.4	 644	1054	 607	1023	 636	1080	 687	1058	
3276.8	1285	2103	1211	2040	1270	2155	1370	2110	
