 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.42 
1560162424.7
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 130	  82	 136	  87	 133	
 409.6	 168	 264	 160	 260	 164	 271	 174	 266	
 819.2	 334	 527	 319	 519	 327	 541	 348	 531	
1638.4	 667	1051	 635	1034	 652	1079	 694	1057	
3276.8	1332	2101	1269	2067	1303	2157	1385	2113	
