 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.09 
1561698648.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  79	 128	  74	 125	  76	 130	  83	 129	
 409.6	 157	 255	 148	 250	 151	 260	 165	 257	
 819.2	 313	 510	 295	 498	 301	 519	 329	 512	
1638.4	 625	1018	 589	 995	 600	1036	 656	1024	
3276.8	1247	2033	1177	1986	1199	2070	1310	2044	
