 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1560275752.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  66	  42	  65	
 204.8	  80	 128	  75	 126	  76	 131	  83	 129	
 409.6	 159	 256	 150	 251	 152	 261	 166	 258	
 819.2	 318	 512	 300	 501	 304	 521	 332	 515	
1638.4	 635	1022	 599	1000	 606	1041	 663	1028	
3276.8	1266	2039	1195	1994	1208	2075	1321	2049	
