 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.95 
1555308306.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 135	  88	 133	
 409.6	 167	 264	 159	 257	 162	 270	 175	 265	
 819.2	 336	 529	 319	 516	 326	 541	 352	 531	
1638.4	 668	1054	 635	1028	 648	1077	 700	1058	
3276.8	1333	2104	1266	2050	1293	2149	1397	2110	
