 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.24 
1564063420.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  24	  35	
 102.4	  44	  69	  42	  68	  43	  72	  47	  70	
 204.8	  88	 138	  84	 135	  86	 143	  93	 140	
 409.6	 175	 276	 167	 270	 171	 285	 185	 280	
 819.2	 349	 552	 332	 540	 342	 569	 369	 560	
1638.4	 697	1102	 663	1078	 682	1137	 737	1117	
3276.8	1393	2202	1325	2154	1364	2272	1473	2233	
