 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.01 
1566409429.94
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  66	  39	  65	  41	  69	  43	  67	
 204.8	  82	 133	  77	 130	  82	 137	  86	 134	
 409.6	 164	 265	 154	 260	 163	 273	 172	 267	
 819.2	 326	 528	 307	 518	 325	 545	 344	 532	
1638.4	 648	1056	 614	1035	 649	1090	 687	1064	
3276.8	1300	2107	1225	2066	1294	2174	1370	2123	
