 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.22 
1559859402.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  40	  64	  38	  63	  38	  65	  42	  64	
 204.8	  80	 128	  76	 125	  76	 130	  83	 128	
 409.6	 159	 255	 151	 250	 152	 260	 166	 256	
 819.2	 318	 509	 300	 498	 302	 518	 330	 511	
1638.4	 634	1018	 600	 996	 604	1034	 658	1021	
3276.8	1266	2032	1197	1987	1205	2065	1314	2038	
