 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.39 
1565376004.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 157	 262	 148	 254	 157	 269	 170	 264	
 819.2	 314	 524	 295	 508	 314	 538	 339	 527	
1638.4	 628	1048	 589	1017	 628	1076	 679	1054	
3276.8	1247	2082	1170	2019	1246	2135	1345	2091	
