 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.06 
1560895521.28
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 130	  82	 128	  80	 134	  86	 128	
 409.6	 170	 259	 163	 255	 160	 268	 171	 255	
 819.2	 339	 517	 326	 509	 319	 534	 341	 509	
1638.4	 677	1034	 651	1018	 638	1069	 683	1017	
3276.8	1353	2065	1300	2034	1274	2135	1363	2031	
