 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.89 
1561976436.26
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  68	  43	  64	
 204.8	  85	 130	  82	 128	  80	 135	  86	 128	
 409.6	 170	 260	 163	 255	 160	 269	 171	 256	
 819.2	 338	 518	 325	 509	 319	 536	 341	 509	
1638.4	 675	1034	 648	1017	 637	1069	 681	1016	
3276.8	1352	2068	1298	2036	1275	2141	1364	2035	
