 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.06 
1566372976.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  66	  41	  69	  44	  67	
 204.8	  82	 133	  78	 130	  82	 137	  87	 134	
 409.6	 164	 266	 155	 261	 163	 274	 173	 268	
 819.2	 327	 530	 309	 519	 326	 547	 345	 534	
1638.4	 654	1060	 617	1039	 651	1094	 690	1069	
3276.8	1307	2118	1233	2076	1301	2186	1379	2135	
