 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.64 
1563430811.29
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  21	  33	  21	  32	  20	  34	  21	  32	
 102.4	  42	  65	  41	  64	  40	  67	  43	  64	
 204.8	  84	 129	  81	 127	  79	 134	  85	 127	
 409.6	 164	 257	 161	 253	 158	 266	 169	 252	
 819.2	 334	 513	 320	 504	 316	 531	 336	 503	
1638.4	 666	1024	 639	1006	 629	1060	 670	1004	
3276.8	1333	2052	1279	2016	1262	2124	1342	2012	
