 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1564469153.7
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 159	 263	 149	 256	 158	 270	 171	 265	
 819.2	 316	 525	 298	 509	 315	 539	 341	 528	
1638.4	 632	1050	 595	1018	 631	1077	 681	1055	
3276.8	1261	2095	1186	2031	1257	2149	1358	2104	
