 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
22.08 
1564252241.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  32	
 102.4	  39	  64	  36	  63	  38	  65	  41	  64	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 154	 255	 144	 249	 149	 260	 163	 257	
 819.2	 307	 508	 288	 496	 298	 518	 325	 512	
1638.4	 614	1016	 574	 992	 594	1036	 650	1024	
3276.8	1226	2029	1147	1981	1187	2069	1299	2044	
