 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.85 
1563820512.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  21	  32	  20	  34	  22	  32	
 102.4	  42	  65	  40	  64	  40	  67	  42	  63	
 204.8	  84	 129	  80	 127	  79	 134	  85	 127	
 409.6	 167	 257	 160	 252	 158	 266	 168	 252	
 819.2	 333	 513	 320	 504	 316	 532	 336	 504	
1638.4	 664	1024	 638	1006	 629	1061	 670	1005	
3276.8	1328	2049	1276	2013	1259	2121	1339	2010	
