 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.76 
1561590522.71
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 137	  87	 134	
 409.6	 163	 266	 154	 258	 162	 273	 174	 268	
 819.2	 326	 532	 308	 516	 322	 546	 348	 535	
1638.4	 647	1056	 610	1025	 640	1083	 690	1061	
3276.8	1291	2108	1218	2045	1276	2162	1376	2116	
