 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.65 
1562764819.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  35	  22	  37	  24	  36	
 102.4	  45	  70	  43	  69	  44	  72	  47	  71	
 204.8	  89	 140	  85	 137	  87	 145	  94	 142	
 409.6	 178	 279	 169	 273	 174	 288	 188	 284	
 819.2	 355	 557	 338	 546	 346	 575	 375	 566	
1638.4	 708	1113	 674	1090	 692	1149	 748	1130	
3276.8	1412	2221	1345	2174	1379	2292	1492	2254	
