 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1565817259.85
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 133	
 409.6	 158	 264	 148	 256	 158	 271	 171	 265	
 819.2	 315	 526	 296	 510	 315	 540	 341	 530	
1638.4	 630	1052	 591	1019	 630	1080	 681	1058	
3276.8	1254	2095	1178	2031	1255	2150	1355	2106	
