 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.93 
1562473191.88
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  37	  63	  38	  66	  42	  65	
 204.8	  79	 129	  74	 126	  76	 131	  83	 130	
 409.6	 157	 256	 148	 251	 151	 261	 165	 258	
 819.2	 313	 512	 294	 500	 301	 521	 330	 515	
1638.4	 625	1023	 589	1000	 601	1042	 659	1030	
3276.8	1248	2044	1176	1998	1201	2082	1317	2059	
