 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.60 
1561890997.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 130	  82	 128	  80	 134	  86	 128	
 409.6	 169	 259	 163	 255	 160	 268	 171	 255	
 819.2	 338	 517	 324	 509	 318	 535	 340	 508	
1638.4	 674	1031	 647	1015	 635	1067	 679	1013	
3276.8	1348	2062	1294	2029	1271	2133	1358	2027	
