 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.59 
1562615759.82
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  66	  42	  65	
 204.8	  79	 128	  74	 126	  76	 131	  83	 129	
 409.6	 157	 256	 147	 250	 151	 261	 165	 258	
 819.2	 312	 510	 293	 499	 300	 520	 328	 514	
1638.4	 623	1021	 586	 998	 600	1040	 657	1028	
3276.8	1243	2036	1169	1991	1195	2075	1309	2050	
